pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,pl_bmassprov,pl_radj,pl_ttvflag,pl_kepflag,pl_k2flag,ra,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,pl_density,pl_name,planet_type,discovery_mission,discoveries_by_mission,planets_in_system,pl_orbper_norm,pl_orbsmax_norm,pl_orbeccen_norm,pl_bmassj_norm,pl_radj_norm,pl_density_norm,st_dist_norm,st_optmag_norm,st_teff_norm,st_mass_norm,st_rad_norm,pl_discmethod_cod,pl_letter_cod,pl_bmassprov_cod,st_optband_cod
BD-17 63,b,Radial Velocity,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Msini,0.203,0,0,0,7.142942,-16.226345,37.54,9.566,V (Johnson),4714.0,0.74,0.69,,BD-17 63 b,,Otra misión/Terrestre,914,1,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.025987101071882762,0.1524353186317069,0.22829489291598026,0.26041666666666674,0.2777777777777778,7,0,2,1
CFBDSIR J145829+101343,b,Imaging,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.203,0,0,0,224.620833,10.228611,23.1,13.971,Kepler-band,4021.125,0.4899999999999998,0.98,,CFBDSIR J145829+101343 b,,Otra misión/Terrestre,914,1,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.015056319263610493,0.5348801875325576,0.0,0.0,0.47916666666666663,2,0,0,0
CHXR 73,b,Imaging,1,12.794585,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.203,0,0,0,166.619893,-77.625877,511.5,13.971,Kepler-band,5626.0,0.4899999999999998,0.98,,CHXR 73 b,,Otra misión/Terrestre,914,1,0.1269096165885919,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.3847650336098831,0.5348801875325576,0.5287891268533773,0.0,0.47916666666666663,2,0,0,0
CT Cha,b,Imaging,1,12.794585,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,166.037877,-76.455383,165.0,13.971,Kepler-band,5626.0,0.97,0.98,1.5965439519158522,CT Cha b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.1269096165885919,1.0,0.0,0.0,1.0000000000000002,0.0,0.12247168897232484,0.5348801875325576,0.5287891268533773,0.5,0.47916666666666663,2,0,0,0
CoRoT-1,b,Transit,1,1.5089557,0.122,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,102.079885,-3.102147,511.5,13.6,V (Johnson),5950.0,0.95,1.11,0.3113711849850164,CoRoT-1 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.014168073622146275,0.47832796564680613,0.0,0.0,1.0000000000000002,0.0,0.3847650336098831,0.5026697343288765,0.6355436573311366,0.47916666666666663,0.5694444444444445,8,0,0,1
CoRoT-10,b,Transit,1,13.2406,0.1055,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,291.063708,0.746143,345.0,15.22,V (Johnson),5075.0,0.89,0.79,3.0131273742074107,CoRoT-10 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.13136523159680233,0.3897611379495436,0.0,0.0,1.0000000000000002,0.0,0.25872797190092656,0.6433191526306651,0.34724052718286647,0.41666666666666674,0.3472222222222223,8,0,0,1
CoRoT-11,b,Transit,1,2.99433,0.0436,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,280.687263,5.937688,560.0,13.971,Kepler-band,6440.0,1.27,1.37,0.7967972171600712,CoRoT-11 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.029006713631764887,0.057501341921631755,0.0,0.0,1.0000000000000002,0.0,0.4214785320656453,0.5348801875325576,0.7969934102141678,0.8125,0.7500000000000001,8,0,0,0
CoRoT-12,b,Transit,1,2.828042,0.04016,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,100.765677,-1.296439,1150.0,15.515,V (Johnson),5675.0,1.08,1.12,0.30710144461591227,CoRoT-12 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.027345524415067476,0.039036500268384317,0.0,0.0,1.0000000000000002,0.0,0.8680963483316175,0.6689312380621636,0.5449341021416805,0.6145833333333335,0.576388888888889,8,0,0,1
CoRoT-13,b,Transit,1,4.03519,0.051,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,102.721137,-5.086445,1060.0,15.039,V (Johnson),5945.0,1.09,1.01,1.8870262079158802,CoRoT-13 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.039404730374354026,0.09722222222222218,0.0,0.0,1.0000000000000002,0.0,0.7999682068673167,0.6276046188574403,0.6338962108731465,0.625,0.5,8,0,0,1
CoRoT-14,b,Transit,1,1.51214,0.0328875,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,103.424211,-5.536037,1324.25,16.033,V (Johnson),6035.0,1.13,1.21,5.868594448464087,CoRoT-14 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.014199884244817362,0.0,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.7139043236673034,0.6635502471169687,0.6666666666666665,0.6388888888888888,8,0,0,1
CoRoT-16,b,Transit,1,5.35227,0.0618,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,278.524691,-6.002595,840.0,15.63,V (Johnson),5650.0,1.1,1.19,0.33403824769154605,CoRoT-16 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.052562138566934494,0.15519323671497579,0.0,0.0,1.0000000000000002,0.0,0.6334327499545813,0.6789156103490189,0.5366968698517298,0.6354166666666667,0.625,8,0,0,1
CoRoT-17,b,Transit,1,3.7681,0.0461,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,278.699254,-6.612234,920.0,15.46,V (Johnson),5740.0,1.04,1.59,2.289843272949318,CoRoT-17 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.03673654609233903,0.0709205582393988,0.0,0.0,1.0000000000000002,0.0,0.6939910979228487,0.6641561034901892,0.5663509060955518,0.5729166666666667,0.9027777777777779,8,0,0,1
CoRoT-18,b,Transit,1,1.9000693,0.0328875,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,98.17241,-0.031586,870.0,15.0,V (Johnson),5440.0,0.95,1.0,1.5435318232224586,CoRoT-18 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.018075232856869784,0.0,0.0,0.0,1.0000000000000002,0.0,0.6561421304426815,0.6242186143427678,0.46750411861614505,0.47916666666666663,0.4930555555555556,8,0,0,1
CoRoT-19,b,Transit,1,3.89713,0.0518,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,97.033582,-0.170681,770.0,14.007,V (Johnson),6090.0,1.21,1.65,0.5170753658308213,CoRoT-19 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.03802553414096831,0.10151637144390765,0.0,0.0,1.0000000000000002,0.0,0.5804441954823473,0.5380057301614863,0.6816721581548599,0.7499999999999998,0.9444444444444444,8,0,0,1
CoRoT-2,b,Transit,1,1.7429935,0.0328875,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,291.777056,1.383714,200.0,12.57,V (Johnson),5625.0,0.96,0.91,1.1013555987460741,CoRoT-2 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.016506071972355457,0.0,0.0,0.0,1.0000000000000002,0.0,0.14896596620844185,0.41324448689008497,0.5284596375617792,0.48958333333333326,0.4305555555555556,8,0,0,1
CoRoT-20,b,Transit,1,9.24285,0.0902,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,97.720408,0.226919,1230.0,14.66,V (Johnson),5880.0,1.14,1.02,7.153655112838788,CoRoT-20 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.09142837992348818,0.30763553408480937,0.0,0.0,1.0000000000000002,0.0,0.928654696299885,0.5946996006251085,0.6124794069192752,0.6770833333333333,0.5069444444444445,8,0,0,1
CoRoT-22,b,Transit,1,9.75598,0.092,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,280.667115,6.219136,592.0,13.944,V (Johnson),5939.0,1.1,1.14,0.4616531739415007,CoRoT-22 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.09655446251973047,0.3172973698336017,0.0,0.0,1.0000000000000002,0.0,0.44570187125295224,0.5325360305608612,0.6319192751235585,0.6354166666666667,0.5902777777777777,8,0,0,1
CoRoT-23,b,Transit,1,3.6313,0.048,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,279.782615,4.357806,600.0,15.63,V (Johnson),5900.0,1.14,1.61,2.4187452758881327,CoRoT-23 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.035369937047523975,0.08111916264090177,0.0,0.0,1.0000000000000002,0.0,0.451757706049779,0.6789156103490189,0.6190691927512355,0.6770833333333333,0.9166666666666667,8,0,0,1
CoRoT-24,b,Transit,2,5.1134,0.056,0.1065,1.0150000000000001,Mass,0.33,0,0,0,101.922547,-3.719301,600.0,13.971,Kepler-band,4950.0,0.91,0.86,0.5008765339343851,CoRoT-24 b,Rocoso/Compacto,Otra misión/Terrestre,914,2,0.0501758673495736,0.12406065485775628,0.0,0.0,0.7749360613810743,0.0002782812051269117,0.451757706049779,0.5348801875325576,0.3060543657331136,0.4375000000000001,0.39583333333333337,8,0,0,0
CoRoT-24,c,Transit,2,11.759,0.098,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,101.922547,-3.719301,600.0,13.971,Kepler-band,4950.0,0.91,0.86,1.0330578512396693,CoRoT-24 c,Rocoso/Compacto,Otra misión/Terrestre,914,2,0.11656429621085215,0.3495034889962425,0.0,0.0,1.0000000000000002,0.0,0.451757706049779,0.5348801875325576,0.3060543657331136,0.4375000000000001,0.39583333333333337,8,1,0,0
CoRoT-25,b,Transit,1,4.86069,0.0578,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,280.629662,6.513829,1000.0,13.971,Kepler-band,6040.0,1.09,1.19,0.2143347050754458,CoRoT-25 b,Neptuno-like,Otra misión/Terrestre,914,1,0.047651336854579354,0.13372249060654853,0.0,0.0,1.0000000000000002,0.0,0.7545494458911162,0.5348801875325576,0.6651976935749588,0.625,0.625,8,0,0,0
CoRoT-26,b,Transit,1,4.20474,0.0526,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,279.750514,6.969787,1324.25,13.971,Kepler-band,5590.0,1.09,1.73,0.2599511291877127,CoRoT-26 b,Neptuno-like,Otra misión/Terrestre,914,1,0.04109850642368438,0.10581052066559313,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.5348801875325576,0.5169275123558483,0.625,1.0,8,0,0,0
CoRoT-27,b,Transit,1,3.57532,0.0476,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,278.495813,5.538462,511.5,15.54,V (Johnson),5900.0,1.05,1.08,10.174829392862655,CoRoT-27 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.03481070624102729,0.07897208803005903,0.0,0.0,1.0000000000000002,0.0,0.3847650336098831,0.6711017537766971,0.6190691927512355,0.5833333333333333,0.5486111111111112,8,0,0,1
CoRoT-28,b,Transit,1,5.20851,0.0603,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,278.688338,5.57373,560.0,13.971,Kepler-band,5150.0,1.01,1.73,0.5556934105123359,CoRoT-28 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.05112600029001482,0.14714170692431558,0.0,0.0,1.0000000000000002,0.0,0.4214785320656453,0.5348801875325576,0.3719522240527182,0.5416666666666667,1.0,8,0,0,0
CoRoT-29,b,Transit,1,2.85057,0.0386,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,278.902103,6.479651,765.0,13.971,Kepler-band,5260.0,0.97,0.9,1.1659807956104251,CoRoT-29 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.02757057535484521,0.03066290928609769,0.0,0.0,1.0000000000000002,0.0,0.5766592987343305,0.5348801875325576,0.4081960461285008,0.5,0.42361111111111116,8,0,0,0
CoRoT-3,b,Transit,1,4.2568,0.122,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,292.055263,0.12182,680.0,13.971,Kepler-band,6740.0,1.37,1.56,21.022982604112777,CoRoT-3 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.04161857708796122,0.47832796564680613,0.0,0.0,1.0000000000000002,0.0,0.5123160540180465,0.5348801875325576,0.8958401976935748,0.9166666666666667,0.8819444444444444,8,0,0,0
CoRoT-4,b,Transit,1,9.20205,0.09,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,102.194663,-0.672774,511.5,13.971,Kepler-band,6190.0,1.16,1.17,0.4272593862062868,CoRoT-4 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.0910207947697714,0.306561996779388,0.0,0.0,1.0000000000000002,0.0,0.3847650336098831,0.5348801875325576,0.7146210873146621,0.6979166666666665,0.611111111111111,8,0,0,0
CoRoT-5,b,Transit,1,4.0378962,0.04947,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,101.277254,0.815239,511.5,13.971,Kepler-band,6100.0,1.0,1.19,0.17464191392052494,CoRoT-5 b,Neptuno-like,Otra misión/Terrestre,914,1,0.0394317648582508,0.08900966183574874,0.0,0.0,1.0000000000000002,0.0,0.3847650336098831,0.5348801875325576,0.6849670510708401,0.53125,0.625,8,0,0,0
CoRoT-6,b,Transit,1,8.886593,0.0855,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,281.072525,6.663194,511.5,13.912,V (Johnson),6090.0,1.05,1.02,1.8672224476150368,CoRoT-6 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.08786943227379025,0.28240740740740733,0.0,0.0,1.0000000000000002,0.0,0.3847650336098831,0.529757770446258,0.6816721581548599,0.5833333333333333,0.5069444444444445,8,0,0,1
CoRoT-7,b,Transit,2,0.85359159,0.0328875,0.1065,1.0150000000000001,Mass,0.141,0,0,0,100.956125,-1.063033,153.7,11.668,V (Johnson),5259.0,0.91,0.82,6.42118477280243,CoRoT-7 b,Rocoso/Compacto,Otra misión/Terrestre,914,2,0.007621096134038334,0.0,0.0,0.0,0.2915601023017903,0.0067538834539134646,0.11391782232180706,0.3349322799097064,0.40786655683690287,0.4375000000000001,0.3680555555555556,8,0,0,1
CoRoT-7,c,Radial Velocity,2,3.698,0.046,0.1065,1.0150000000000001,Mass,0.203,0,0,0,100.956125,-1.063033,153.7,11.668,V (Johnson),5259.0,0.91,0.82,,CoRoT-7 c,,Otra misión/Terrestre,914,2,0.0360362588551933,0.07038378958668812,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.11391782232180706,0.3349322799097064,0.40786655683690287,0.4375000000000001,0.3680555555555556,7,1,0,1
CoRoT-8,b,Transit,1,6.21229,0.063,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,291.588518,1.426452,380.0,14.8,V (Johnson),5080.0,0.88,0.77,1.187949868515549,CoRoT-8 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.061153594054667255,0.161634460547504,0.0,0.0,1.0000000000000002,0.0,0.2852222491370436,0.6068544886264976,0.34888797364085655,0.40625,0.33333333333333337,8,0,0,1
CoRoT-9,b,Transit,1,95.2738,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,0,0,280.786712,6.204172,460.0,13.69,V (Johnson),5625.0,0.99,0.94,0.7256235827664398,CoRoT-9 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.9508631343389228,1.0,0.0,0.0,1.0000000000000002,0.0,0.345780597105311,0.5104835909011981,0.5284596375617792,0.5208333333333333,0.45138888888888884,8,0,0,1
DENIS-P J082303.1-491201,b,Astrometry,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.203,0,0,0,125.76305,-49.200359,20.77,13.971,Kepler-band,5626.0,0.4899999999999998,0.98,,DENIS-P J082303.1-491201 b,,Otra misión/Terrestre,914,1,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.013292557379034703,0.5348801875325576,0.5287891268533773,0.0,0.47916666666666663,0,0,0,0
DH Tau,b,Imaging,1,12.794585,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.203,0,0,0,67.423158,26.54952,140.0,13.971,Kepler-band,5626.0,0.4899999999999998,0.2899999999999999,,DH Tau b,,Otra misión/Terrestre,914,1,0.1269096165885919,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.10354720523224127,0.5348801875325576,0.5287891268533773,0.0,0.0,2,0,0,0
DP Leo,b,Eclipse Timing Variations,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Msini,0.203,0,0,0,169.316667,17.961417,511.5,13.971,Kepler-band,5626.0,0.69,0.98,,DP Leo b,,Otra misión/Terrestre,914,1,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.3847650336098831,0.5348801875325576,0.5287891268533773,0.20833333333333337,0.47916666666666663,1,0,2,0
FU Tau,b,Imaging,1,12.794585,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.203,0,0,0,65.898908,25.049898,140.0,13.971,Kepler-band,4021.125,0.4899999999999998,0.98,,FU Tau b,,Otra misión/Terrestre,914,1,0.1269096165885919,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.10354720523224127,0.5348801875325576,0.0,0.0,0.47916666666666663,2,0,0,0
Fomalhaut,b,Imaging,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.203,0,0,0,344.412689,-29.622236,7.69,7.81025,V (Johnson),5626.0,1.4500000000000002,0.98,,Fomalhaut b,,Otra misión/Terrestre,914,1,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.0033912674862229767,0.0,0.5287891268533773,1.0,0.47916666666666663,2,0,0,1
GJ 1132,b,Transit,1,1.62893,0.122,0.1065,1.0150000000000001,Mass,0.103,0,0,0,153.715737,-47.156727,12.04,13.49,V (Johnson),4021.125,0.4899999999999998,0.2899999999999999,4.667222462701115,GJ 1132 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.015366596747331613,0.47832796564680613,0.0,0.0,0.19437340153452684,0.0177480141292095,0.006684127656997518,0.4931194651849279,0.0,0.0,0.0,8,0,0,1
GJ 1214,b,Transit,1,1.58040456,0.0328875,0.1065,1.0150000000000001,Mass,0.254,0,0,0,258.828837,4.96392,511.5,15.1,V (Johnson),4021.125,0.4899999999999998,0.2899999999999999,1.2021677586662258,GJ 1214 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.014881835744351864,0.0,0.0,0.0,0.5805626598465473,0.0009318792164419353,0.3847650336098831,0.6329006772009028,0.0,0.0,0.0,8,0,0,1
GJ 15 A,b,Radial Velocity,1,11.4433,0.0717,0.1065,1.0150000000000001,Msini,0.203,0,0,0,4.595356,44.022953,3.57,8.08,V (Johnson),4021.125,0.4899999999999998,0.39,,GJ 15 A b,,Otra misión/Terrestre,914,1,0.11341050618564667,0.2083333333333333,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.00027251256585720347,0.02341986455981937,0.0,0.0,0.06944444444444448,7,0,2,1
GJ 163,b,Radial Velocity,3,8.631,0.061,0.1065,1.0150000000000001,Msini,0.203,0,0,0,62.315273,-53.373699,14.97,11.81,V (Johnson),4021.125,0.4899999999999998,0.98,,GJ 163 b,,Otra misión/Terrestre,914,3,0.08531610109256647,0.15089908749329037,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.008902077151335314,0.3472608091682584,0.0,0.0,0.47916666666666663,7,0,2,1
GJ 163,c,Radial Velocity,3,25.6,0.13,0.1065,1.0150000000000001,Msini,0.203,0,0,0,62.315273,-53.373699,14.97,11.81,V (Johnson),4021.125,0.4899999999999998,0.98,,GJ 163 c,,Otra misión/Terrestre,914,3,0.25483356367638677,0.5212694578636606,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.008902077151335314,0.3472608091682584,0.0,0.0,0.47916666666666663,7,1,2,1
GJ 163,d,Radial Velocity,3,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Msini,0.203,0,0,0,62.315273,-53.373699,14.97,11.81,V (Johnson),4021.125,0.4899999999999998,0.98,,GJ 163 d,,Otra misión/Terrestre,914,3,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.008902077151335314,0.3472608091682584,0.0,0.0,0.47916666666666663,7,2,2,1
GJ 179,b,Radial Velocity,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Msini,0.203,0,0,0,73.023865,6.476539,12.12,12.0,V (Johnson),4021.125,0.4899999999999998,0.38,,GJ 179 b,,Otra misión/Terrestre,914,1,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.006744686004965785,0.363756728598715,0.0,0.0,0.06250000000000006,7,0,2,1
GJ 3021,b,Radial Velocity,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Msini,0.203,0,0,0,4.052823,-79.851181,17.62,7.81025,V (Johnson),5540.0,0.9,0.9,,GJ 3021 b,,Otra misión/Terrestre,914,1,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.01090807242778417,0.0,0.5004530477759472,0.42708333333333337,0.42361111111111116,7,0,2,1
GJ 317,b,Radial Velocity,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.203,0,0,0,130.24673,-23.456289,15.1,11.97,V (Johnson),4021.125,0.4899999999999998,0.98,,GJ 317 b,,Otra misión/Terrestre,914,1,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.009000484466783747,0.36115210974127454,0.0,0.0,0.47916666666666663,7,0,0,1
GJ 328,b,Radial Velocity,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Msini,0.203,0,0,0,133.781754,1.546508,20.03,9.97,V (Johnson),4021.125,0.69,0.98,,GJ 328 b,,Otra misión/Terrestre,914,1,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.012732392660328228,0.1875108525785727,0.0,0.20833333333333337,0.47916666666666663,7,0,2,1
GJ 3293,b,Radial Velocity,2,30.6,0.1434,0.1065,1.0150000000000001,Msini,0.203,0,0,0,67.14882,-25.169301,511.5,11.962,V (Johnson),4021.125,0.4899999999999998,0.4,,GJ 3293 b,,Otra misión/Terrestre,914,2,0.3047827246710889,0.593196457326892,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.3847650336098831,0.3604575447126236,0.0,0.0,0.07638888888888895,7,0,2,1
GJ 3293,c,Radial Velocity,2,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Msini,0.203,0,0,0,67.14882,-25.169301,511.5,11.962,V (Johnson),4021.125,0.4899999999999998,0.4,,GJ 3293 c,,Otra misión/Terrestre,914,2,1.0,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.3847650336098831,0.3604575447126236,0.0,0.0,0.07638888888888895,7,1,2,1
GJ 3341,b,Radial Velocity,1,14.207,0.089,0.1065,1.0150000000000001,Msini,0.203,0,0,0,78.944663,-31.295951,511.5,12.08,V (Johnson),4021.125,0.4899999999999998,0.44,,GJ 3341 b,,Otra misión/Terrestre,914,1,0.14101940543385835,0.30119431025228116,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.3847650336098831,0.37070237888522317,0.0,0.0,0.10416666666666669,7,0,2,1
GJ 3470,b,Radial Velocity,1,3.3366487,0.0328875,0.1065,1.0150000000000001,Mass,0.346,0,0,0,119.774349,15.391492,25.2,12.33,V (Johnson),4021.125,0.51,0.48,1.0381023142052763,GJ 3470 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.03242642000332432,0.0,0.0,0.0,0.8158567774936061,0.00020573846368418362,0.01664597589777751,0.3924075360305609,0.0,0.02083333333333348,0.13194444444444448,7,0,0,1
GJ 3634,b,Radial Velocity,1,2.64561,0.0328875,0.1065,1.0150000000000001,Mass,0.203,0,0,0,164.646242,-31.143989,19.8,11.93,V (Johnson),5626.0,0.4899999999999998,0.43,,GJ 3634 b,,Otra misión/Terrestre,914,1,0.02552305934735038,0.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.012558287409919457,0.35767928459802045,0.5287891268533773,0.0,0.09722222222222227,7,0,0,1
GJ 3998,b,Radial Velocity,2,2.64977,0.0328875,0.1065,1.0150000000000001,Msini,0.203,0,0,0,259.002655,11.057666,17.79,10.83,V (Johnson),4021.125,0.5,0.49,,GJ 3998 b,,Otra misión/Terrestre,914,2,0.02556461704929797,0.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.011036758917216737,0.2621765931585345,0.0,0.010416666666666852,0.1388888888888889,7,0,2,1
GJ 3998,c,Radial Velocity,2,13.74,0.089,0.1065,1.0150000000000001,Msini,0.203,0,0,0,259.002655,11.057666,17.79,10.83,V (Johnson),4021.125,0.5,0.49,,GJ 3998 c,,Otra misión/Terrestre,914,2,0.13635415379695318,0.30119431025228116,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.011036758917216737,0.2621765931585345,0.0,0.010416666666666852,0.1388888888888889,7,1,2,1
GJ 433,b,Radial Velocity,1,7.3709,0.058,0.1065,1.0150000000000001,Msini,0.203,0,0,0,173.862289,-32.53997,9.04,9.806,V (Johnson),4021.125,0.4899999999999998,0.98,,GJ 433 b,,Otra misión/Terrestre,914,1,0.07272791353868163,0.1347960279119699,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.004413189608187489,0.17327226949123098,0.0,0.0,0.47916666666666663,7,0,2,1
GJ 436,b,Radial Velocity,1,2.64388312,0.0328875,0.1065,1.0150000000000001,Mass,0.372,0,0,0,175.546219,26.70657,10.23,10.67,V (Johnson),5626.0,0.4899999999999998,0.46,1.3597817884347374,GJ 436 b,Rocoso/Compacto,Otra misión/Terrestre,914,1,0.02550580810592267,0.0,0.0,0.0,0.8823529411764707,0.00011287935254664696,0.0053139950342154674,0.24828529258551824,0.5287891268533773,0.0,0.11805555555555558,7,0,0,1
GJ 504,b,Imaging,1,12.794585,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.203,0,0,0,199.193817,9.424156,17.95,7.81025,V (Johnson),6234.0,1.22,0.98,,GJ 504 b,,Otra misión/Terrestre,914,1,0.1269096165885919,1.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.011157875613153272,0.0,0.7291186161449754,0.7604166666666665,0.47916666666666663,2,0,0,1
GJ 581,b,Radial Velocity,3,5.3686,0.04061,0.1065,1.0150000000000001,Msini,0.203,0,0,0,229.861771,-7.72228,6.27,10.56,V (Johnson),5626.0,0.4899999999999998,0.29,,GJ 581 b,,Otra misión/Terrestre,914,3,0.052725272526743194,0.04145195920558237,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.002316356809786229,0.23873502344156972,0.5287891268533773,0.0,2.7755575615628914e-17,7,0,2,1
GJ 581,c,Radial Velocity,3,12.914,0.0721,0.1065,1.0150000000000001,Msini,0.203,0,0,0,229.861771,-7.72228,6.27,10.56,V (Johnson),5626.0,0.4899999999999998,0.29,,GJ 581 c,,Otra misión/Terrestre,914,3,0.12810255240062837,0.21048040794417597,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.002316356809786229,0.23873502344156972,0.5287891268533773,0.0,2.7755575615628914e-17,7,1,2,1
GJ 581,e,Radial Velocity,3,3.149,0.0328875,0.1065,1.0150000000000001,Msini,0.203,0,0,0,229.861771,-7.72228,6.27,10.56,V (Johnson),5626.0,0.4899999999999998,0.29,,GJ 581 e,,Otra misión/Terrestre,914,3,0.030551840977975003,0.0,0.0,0.0,0.45012787723785175,0.0020839577727010212,0.002316356809786229,0.23873502344156972,0.5287891268533773,0.0,2.7755575615628914e-17,7,3,2,1
